OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,SOURCE_REPORTING_UNIT,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1880529,b'\x00\x01\xad\x10\x00\x00<\xbd\xc8\xed\xdf\x1f^\xc0\x08\r\x91.\xd1XC@<\xbd\xc8\xed\xdf\x1f^\xc0\x08\r\x91.\xd1XC@|\x01\x00\x00\x00<\xbd\xc8\xed\xdf\x1f^\xc0\x08\r\x91.\xd1XC@\xfe',400001484,FS-6765972,FED,FS-FIRESTAT,FS,USCAENF,0503,46.0,19,KR2J,BALTIC,,,,,,2016,10/9/2016,283,1400.0,Human,Equipment and vehicle use,,,,,0.25,A,38.69388889,-120.49805556,USFS,CA,017,6017.0,El Dorado County
1882174,b'\x00\x01\xad\x10\x00\x00hp\xc5?\x98\x16^\xc0\xd8\x05o\xf4c`C@hp\xc5?\x98\x16^\xc0\xd8\x05o\xf4c`C@|\x01\x00\x00\x00hp\xc5?\x98\x16^\xc0\xd8\x05o\xf4c`C@\xfe',400003149,FS-6749039,FED,FS-FIRESTAT,FS,USCAENF,0503,27.0,010,KK36,ALDER,,,,,,2016,8/6/2016,219,1656.0,Human,Missing data/not specified/undetermined,,8/11/2016,224.0,2000.0,25.0,C,38.75305556,-120.35305556,USFS,CA,017,6017.0,El Dorado County
1884100,b'\x00\x01\xad\x10\x00\x00H\xcd! 4\n^\xc0\xf0$Cw\x91@C@H\xcd! 4\n^\xc0\xf0$Cw\x91@C@|\x01\x00\x00\x00H\xcd! 4\n^\xc0\xf0$Cw\x91@C@\xfe',400005120,FS-6769712,FED,FS-FIRESTAT,FS,USCAENF,0503,45.0,,EK1U,SALT,,,,,,2016,10/3/2016,277,1200.0,Natural,Natural,,,,,77.0,C,38.50444444,-120.15944444,USFS,CA,005,6005.0,Amador County
1884101,b'\x00\x01\xad\x10\x00\x00\xdc\x83\x90Y\xa1.^\xc0\xa0\xe9\r\xe0\xb5xC@\xdc\x83\x90Y\xa1.^\xc0\xa0\xe9\r\xe0\xb5xC@|\x01\x00\x00\x00\xdc\x83\x90Y\xa1.^\xc0\xa0\xe9\r\xe0\xb5xC@\xfe',400005121,FS-6758954,FED,FS-FIRESTAT,FS,USCAENF,0503,43.0,,KQ73,HOMEWOOD,,,,,,2016,9/25/2016,269,1800.0,Human,Equipment and vehicle use,,,,,0.1,A,38.94305556,-120.72861111,USFS,CA,017,6017.0,El Dorado County
1884102,"b'\x00\x01\xad\x10\x00\x00\xdck\xd5\x9c\x06""^\xc0\x88\xa8""\x7f\xaazC@\xdck\xd5\x9c\x06""^\xc0\x88\xa8""\x7f\xaazC@|\x01\x00\x00\x00\xdck\xd5\x9c\x06""^\xc0\x88\xa8""\x7f\xaazC@\xfe'",400005122,FS-6746193,FED,FS-FIRESTAT,FS,USCAENF,0503,18.0,,KF52,POINT,,,,,,2016,7/12/2016,194,2000.0,Human,Equipment and vehicle use,,,,,0.1,A,38.95833333,-120.53166667,USFS,CA,061,6061.0,Placer County
1884103,b'\x00\x01\xad\x10\x00\x00 ?\x8f\x0f\x022^\xc0\xf0\xeb$\x1b\x02~C@ ?\x8f\x0f\x022^\xc0\xf0\xeb$\x1b\x02~C@|\x01\x00\x00\x00 ?\x8f\x0f\x022^\xc0\xf0\xeb$\x1b\x02~C@\xfe',400005123,FS-6746166,FED,FS-FIRESTAT,FS,USCAENF,0503,2.0,,J6CA,PAYMASTER,,,,,,2016,2/25/2016,56,1400.0,Human,Debris and open burning,,,,,0.8,B,38.98444444,-120.78138889,USFS,CA,017,6017.0,El Dorado County
1884104,b'\x00\x01\xad\x10\x00\x00\x04\xb9Q\x85\xbb\x0f^\xc0h\xa2P5\x0bFC@\x04\xb9Q\x85\xbb\x0f^\xc0h\xa2P5\x0bFC@|\x01\x00\x00\x00\x04\xb9Q\x85\xbb\x0f^\xc0h\xa2P5\x0bFC@\xfe',400005124,FS-6763494,FED,FS-FIRESTAT,FS,USCAENF,0503,28.0,,KL2H,SUGAR,,,,,,2016,8/12/2016,225,1600.0,Human,Recreation and ceremony,,,,,0.1,A,38.54722222,-120.24583333,USFS,CA,005,6005.0,Amador County
1884105,b'\x00\x01\xad\x10\x00\x00\xd8\x85#\x9e\xe5\x16^\xc0\xa0\x95\xedC^mC@\xd8\x85#\x9e\xe5\x16^\xc0\xa0\x95\xedC^mC@|\x01\x00\x00\x00\xd8\x85#\x9e\xe5\x16^\xc0\xa0\x95\xedC^mC@\xfe',400005125,FS-6748049,FED,FS-FIRESTAT,FS,USCAENF,0503,38.0,,KP6Z,WRECKUM,,,,,,2016,9/11/2016,255,1700.0,Human,Recreation and ceremony,,,,,0.25,A,38.85444444,-120.35777778,USFS,CA,017,6017.0,El Dorado County
1884106,b'\x00\x01\xad\x10\x00\x00\xdc\xec\x81\xe9c\x04^\xc0\x90\xa3\xaa\xbd\x93VC@\xdc\xec\x81\xe9c\x04^\xc0\x90\xa3\xaa\xbd\x93VC@|\x01\x00\x00\x00\xdc\xec\x81\xe9c\x04^\xc0\x90\xa3\xaa\xbd\x93VC@\xfe',400005126,FS-6735796,FED,FS-FIRESTAT,FS,USCAENF,0503,3.0,,J6EG,HEMLOCK,,,,,,2016,2/28/2016,59,1400.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.67638889,-120.06861111,USFS,CA,005,6005.0,Amador County
1884107,b'\x00\x01\xad\x10\x00\x00h\xa2\x029^\r^\xc08C\xa9\xde\xd6cC@h\xa2\x029^\r^\xc08C\xa9\xde\xd6cC@|\x01\x00\x00\x00h\xa2\x029^\r^\xc08C\xa9\xde\xd6cC@\xfe',400005127,FS-6710088,FED,FS-FIRESTAT,FS,USCAENF,0503,7.0,5,EK1U,LAKE,,,,,,2016,5/6/2016,127,1201.0,Natural,Natural,,5/6/2016,127.0,1646.0,0.1,A,38.78,-120.20888889,USFS,CA,017,6017.0,El Dorado County
1884108,b'\x00\x01\xad\x10\x00\x00\xa8\xa3\x94$\xb0\x11^\xc0\x98Jp>\x03MC@\xa8\xa3\x94$\xb0\x11^\xc0\x98Jp>\x03MC@|\x01\x00\x00\x00\xa8\xa3\x94$\xb0\x11^\xc0\x98Jp>\x03MC@\xfe',400005128,FS-6735774,FED,FS-FIRESTAT,FS,USCAENF,0503,15.0,04,KD0T,CAT,,,,,,2016,7/4/2016,186,1600.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.60166667,-120.27638889,USFS,CA,017,6017.0,El Dorado County
1884109,b'\x00\x01\xad\x10\x00\x00\x188\xd8O\xca\x12^\xc0X\xf7\xb8q6@C@\x188\xd8O\xca\x12^\xc0X\xf7\xb8q6@C@|\x01\x00\x00\x00\x188\xd8O\xca\x12^\xc0X\xf7\xb8q6@C@\xfe',400005129,FS-6735787,FED,FS-FIRESTAT,FS,USCAENF,0503,8.0,,EK1U,ELLIS,,,,,,2016,6/12/2016,164,1200.0,Natural,Natural,,,,,0.1,A,38.50166667,-120.29361111,USFS,CA,005,6005.0,Amador County
1884110,"b'\x00\x01\xad\x10\x00\x00\xa4""\x80a\xba0^\xc0\x08s@\x87\xc3|C@\xa4""\x80a\xba0^\xc0\x08s@\x87\xc3|C@|\x01\x00\x00\x00\xa4""\x80a\xba0^\xc0\x08s@\x87\xc3|C@\xfe'",400005130,FS-6746194,FED,FS-FIRESTAT,FS,USCAENF,0503,25.0,,KKZ4,TIN,,,,,,2016,8/4/2016,217,1900.0,Human,Missing data/not specified/undetermined,,,,,0.25,A,38.97472222,-120.76138889,USFS,CA,017,6017.0,El Dorado County
1884111,"b'\x00\x01\xad\x10\x00\x00\xd0hO""\xf2\x0b^\xc0\xf8\xf86\xca(\\C@\xd0hO""\xf2\x0b^\xc0\xf8\xf86\xca(\\C@|\x01\x00\x00\x00\xd0hO""\xf2\x0b^\xc0\xf8\xf86\xca(\\C@\xfe'",400005131,FS-6756704,FED,FS-FIRESTAT,FS,USCAENF,0503,20.0,,KF8H,PACK,,,,,,2016,7/17/2016,199,600.0,Human,Recreation and ceremony,,,,,0.25,A,38.72,-120.18666667,USFS,CA,017,6017.0,El Dorado County
1884112,"b'\x00\x01\xad\x10\x00\x00\x88\xfdt""\xf2\x07^\xc0x+4E=BC@\x88\xfdt""\xf2\x07^\xc0x+4E=BC@|\x01\x00\x00\x00\x88\xfdt""\xf2\x07^\xc0x+4E=BC@\xfe'",400005133,FS-6748063,FED,FS-FIRESTAT,FS,USCAENF,0503,34.0,,EK1U,TANGLEFOOT,,,,,,2016,8/23/2016,236,1800.0,Natural,Natural,,,,,0.37,B,38.5175,-120.12416667,USFS,CA,005,6005.0,Amador County
1884113,b'\x00\x01\xad\x10\x00\x00\xd0^\xbe\xa1\x82\t^\xc0@\x1aMO\x14^C@\xd0^\xbe\xa1\x82\t^\xc0@\x1aMO\x14^C@|\x01\x00\x00\x00\xd0^\xbe\xa1\x82\t^\xc0@\x1aMO\x14^C@\xfe',400005134,FS-6750171,FED,FS-FIRESTAT,FS,USCAENF,0503,11.0,,EK1U,CODY,,,,,,2016,6/12/2016,164,1800.0,Natural,Natural,,,,,0.1,A,38.735,-120.14861111,USFS,CA,017,6017.0,El Dorado County
1884114,b'\x00\x01\xad\x10\x00\x00\x8c\x05s^\x1d\x1e^\xc0X\xbd\x1a\x12\nWC@\x8c\x05s^\x1d\x1e^\xc0X\xbd\x1a\x12\nWC@|\x01\x00\x00\x00\x8c\x05s^\x1d\x1e^\xc0X\xbd\x1a\x12\nWC@\xfe',400005135,FS-6735791,FED,FS-FIRESTAT,FS,USCAENF,0503,1.0,,EK1U,VALENTINE,,,,,,2016,2/14/2016,45,1800.0,Natural,Natural,,,,,0.8,B,38.68,-120.47055556,USFS,CA,017,6017.0,El Dorado County
1884115,b'\x00\x01\xad\x10\x00\x00\xec\x15\xb3\xb1\xb4\x05^\xc0\x88D\xa8\x8c\x1eeC@\xec\x15\xb3\xb1\xb4\x05^\xc0\x88D\xa8\x8c\x1eeC@|\x01\x00\x00\x00\xec\x15\xb3\xb1\xb4\x05^\xc0\x88D\xa8\x8c\x1eeC@\xfe',400005136,FS-6731654,FED,FS-FIRESTAT,FS,USCAENF,0503,6.0,,EK1U,POWDERHORN,,,,,,2016,4/28/2016,119,1500.0,Natural,Natural,,,,,0.2,A,38.79,-120.08916667,USFS,CA,017,6017.0,El Dorado County
1884116,b'\x00\x01\xad\x10\x00\x00|\xf0\x97\xd2\xf7\x16^\xc0\xd0hi\xe3ROC@|\xf0\x97\xd2\xf7\x16^\xc0\xd0hi\xe3ROC@|\x01\x00\x00\x00|\xf0\x97\xd2\xf7\x16^\xc0\xd0hi\xe3ROC@\xfe',400005137,FS-6748058,FED,FS-FIRESTAT,FS,USCAENF,0503,33.0,,EK1U,DARK,,,,,,2016,8/22/2016,235,700.0,Natural,Natural,,,,,0.3,B,38.61972222,-120.35888889,USFS,CA,017,6017.0,El Dorado County
1884117,"b'\x00\x01\xad\x10\x00\x00\xb0""\x7f=\xda\x1c^\xc0\x90N8\xe9\xadGC@\xb0""\x7f=\xda\x1c^\xc0\x90N8\xe9\xadGC@|\x01\x00\x00\x00\xb0""\x7f=\xda\x1c^\xc0\x90N8\xe9\xadGC@\xfe'",400005138,FS-6748065,FED,FS-FIRESTAT,FS,USCAENF,0503,24.0,08,KH73,CREEK,,,,,,2016,7/27/2016,209,700.0,Human,Missing data/not specified/undetermined,,,,,2.7,B,38.56,-120.45083333,USFS,CA,005,6005.0,Amador County
1884118,b'\x00\x01\xad\x10\x00\x000\x06p\x8f\x92\x0f^\xc0\xa0\x07\x92r\x15eC@0\x06p\x8f\x92\x0f^\xc0\xa0\x07\x92r\x15eC@|\x01\x00\x00\x000\x06p\x8f\x92\x0f^\xc0\xa0\x07\x92r\x15eC@\xfe',400005139,FS-6735788,FED,FS-FIRESTAT,FS,USCAENF,0503,5.0,,J7WT,SPIRE,,,,,,2016,4/7/2016,98,1700.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.78972222,-120.24333333,USFS,CA,017,6017.0,El Dorado County
1884119,b'\x00\x01\xad\x10\x00\x00\xa0\xf8\x9e\x82\xfd)^\xc0(2\xca8\xa8lC@\xa0\xf8\x9e\x82\xfd)^\xc0(2\xca8\xa8lC@|\x01\x00\x00\x00\xa0\xf8\x9e\x82\xfd)^\xc0(2\xca8\xa8lC@\xfe',400005140,FS-6746183,FED,FS-FIRESTAT,FS,USCAENF,0503,13.0,,KC9N,BRUSHY,,,,,,2016,7/2/2016,184,800.0,Human,Missing data/not specified/undetermined,,,,,0.75,B,38.84888889,-120.65611111,USFS,CA,017,6017.0,El Dorado County
1884120,b'\x00\x01\xad\x10\x00\x00t\xe6j\xa0\xa3\x1c^\xc0H\x1e}pW[C@t\xe6j\xa0\xa3\x1c^\xc0H\x1e}pW[C@|\x01\x00\x00\x00t\xe6j\xa0\xa3\x1c^\xc0H\x1e}pW[C@\xfe',400005141,FS-6755537,FED,FS-FIRESTAT,FS,USCAENF,0503,35.0,,KP3V,MORMON 2,,,,,,2016,9/9/2016,253,1400.0,Human,Missing data/not specified/undetermined,,,,,1.37,B,38.71361111,-120.4475,USFS,CA,017,6017.0,El Dorado County
1884121,"b""\x00\x01\xad\x10\x00\x00\xd0y\xf5@w\x0f^\xc0\x98\x0b\xf2\xa6'eC@\xd0y\xf5@w\x0f^\xc0\x98\x0b\xf2\xa6'eC@|\x01\x00\x00\x00\xd0y\xf5@w\x0f^\xc0\x98\x0b\xf2\xa6'eC@\xfe""",400005142,FS-6735792,FED,FS-FIRESTAT,FS,USCAENF,0503,4.0,,J7WJ,WRIGHTS,,,,,,2016,4/7/2016,98,1300.0,Human,Missing data/not specified/undetermined,,,,,1.2,B,38.79027778,-120.24166667,USFS,CA,017,6017.0,El Dorado County
1884122,b'\x00\x01\xad\x10\x00\x00\xac\xc9\xadX\xc2!^\xc0H\xe8\xa6\xbb\xd5\\C@\xac\xc9\xadX\xc2!^\xc0H\xe8\xa6\xbb\xd5\\C@|\x01\x00\x00\x00\xac\xc9\xadX\xc2!^\xc0H\xe8\xa6\xbb\xd5\\C@\xfe',400005143,FS-6763934,FED,FS-FIRESTAT,FS,USCAENF,0503,29.0,11,KL5A,MORMON,,,,,,2016,8/14/2016,227,1510.0,Human,Missing data/not specified/undetermined,,8/14/2016,227.0,1700.0,0.1,A,38.72527778,-120.5275,USFS,CA,017,6017.0,El Dorado County
1884123,"b'\x00\x01\xad\x10\x00\x00T\xa1\xe6\x83\xdc""^\xc0\xe0\x10\xb4\xb3\xbcZC@T\xa1\xe6\x83\xdc""^\xc0\xe0\x10\xb4\xb3\xbcZC@|\x01\x00\x00\x00T\xa1\xe6\x83\xdc""^\xc0\xe0\x10\xb4\xb3\xbcZC@\xfe'",400005144,FS-6755536,FED,FS-FIRESTAT,FS,USCAENF,0503,41.0,,KQ7B,FLEMING,,,,,,2016,9/25/2016,269,800.0,Human,Recreation and ceremony,,,,,0.1,A,38.70888889,-120.54472222,USFS,CA,017,6017.0,El Dorado County
1884124,b'\x00\x01\xad\x10\x00\x00L\xf0\xed`\xdb\x0f^\xc0 m\x18\xaf@GC@L\xf0\xed`\xdb\x0f^\xc0 m\x18\xaf@GC@|\x01\x00\x00\x00L\xf0\xed`\xdb\x0f^\xc0 m\x18\xaf@GC@\xfe',400005145,FS-6748060,FED,FS-FIRESTAT,FS,USCAENF,0503,14.0,,KDX2,BEAR,,,,,,2016,7/4/2016,186,900.0,Human,Recreation and ceremony,,,,,0.1,A,38.55666667,-120.24777778,USFS,CA,005,6005.0,Amador County
1884125,b'\x00\x01\xad\x10\x00\x00$\xf1\x94\x03m\x08^\xc0h\xf9Z\x9a\x92gC@$\xf1\x94\x03m\x08^\xc0h\xf9Z\x9a\x92gC@|\x01\x00\x00\x00$\xf1\x94\x03m\x08^\xc0h\xf9Z\x9a\x92gC@\xfe',400005146,FS-6750155,FED,FS-FIRESTAT,FS,USCAENF,0503,36.0,,KP4L,50,,,,,,2016,9/9/2016,253,2200.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.80916667,-120.13166667,USFS,CA,017,6017.0,El Dorado County
1884126,b'\x00\x01\xad\x10\x00\x00\x80\x99^~\x81\x0e^\xc0\xe8\x91\x9f\xf7\x00oC@\x80\x99^~\x81\x0e^\xc0\xe8\x91\x9f\xf7\x00oC@|\x01\x00\x00\x00\x80\x99^~\x81\x0e^\xc0\xe8\x91\x9f\xf7\x00oC@\xfe',400005147,FS-6755540,FED,FS-FIRESTAT,FS,USCAENF,0503,31.0,,KMF5,FOURTH,,,,,,2016,8/16/2016,229,1800.0,Human,Recreation and ceremony,,,,,0.1,A,38.86722222,-120.22666667,USFS,CA,017,6017.0,El Dorado County
1884127,b'\x00\x01\xad\x10\x00\x00@\xbc\xb0`\xdb\x17^\xc0\xc0K\xca\xc6\x8bmC@@\xbc\xb0`\xdb\x17^\xc0\xc0K\xca\xc6\x8bmC@|\x01\x00\x00\x00@\xbc\xb0`\xdb\x17^\xc0\xc0K\xca\xc6\x8bmC@\xfe',400005148,FS-6755564,FED,FS-FIRESTAT,FS,USCAENF,0503,12.0,,KC9M,BOSWORTH,,,,,,2016,7/1/2016,183,1700.0,Human,Recreation and ceremony,,,,,0.1,A,38.85583333,-120.37277778,USFS,CA,017,6017.0,El Dorado County
1884128,b'\x00\x01\xad\x10\x00\x00\x90R\xecB5)^\xc0 +M$\xfalC@\x90R\xecB5)^\xc0 +M$\xfalC@|\x01\x00\x00\x00\x90R\xecB5)^\xc0 +M$\xfalC@\xfe',400005149,FS-6746191,FED,FS-FIRESTAT,FS,USCAENF,0503,16.0,,KE13,SLAB,,,,,,2016,7/8/2016,190,1600.0,Human,Recreation and ceremony,,,,,0.1,A,38.85138889,-120.64388889,USFS,CA,017,6017.0,El Dorado County
1884129,b'\x00\x01\xad\x10\x00\x00\xa8\x80\xfc\x1eU\x05^\xc0\xa8\x18\xd4B\x7fPC@\xa8\x80\xfc\x1eU\x05^\xc0\xa8\x18\xd4B\x7fPC@|\x01\x00\x00\x00\xa8\x80\xfc\x1eU\x05^\xc0\xa8\x18\xd4B\x7fPC@\xfe',400005150,FS-6748067,FED,FS-FIRESTAT,FS,USCAENF,0503,9.0,,EK1U,MUD,,,,,,2016,6/12/2016,164,1900.0,Natural,Natural,,,,,0.1,A,38.62888889,-120.08333333,USFS,CA,005,6005.0,Amador County
1884130,b'\x00\x01\xad\x10\x00\x00\xfc\xbf\xfe\xac8\x1e^\xc00wE\xe1\x94EC@\xfc\xbf\xfe\xac8\x1e^\xc00wE\xe1\x94EC@|\x01\x00\x00\x00\xfc\xbf\xfe\xac8\x1e^\xc00wE\xe1\x94EC@\xfe',400005151,FS-6768255,FED,FS-FIRESTAT,FS,USCAENF,0503,22.0,,KG6Z,OMO,,,,,,2016,7/21/2016,203,2000.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.54361111,-120.47222222,PRIVATE,CA,017,6017.0,El Dorado County
1884131,b'\x00\x01\xad\x10\x00\x00\x00x;]>\x1d^\xc0\xe0\xfa\xf9!<cC@\x00x;]>\x1d^\xc0\xe0\xfa\xf9!<cC@|\x01\x00\x00\x00\x00x;]>\x1d^\xc0\xe0\xfa\xf9!<cC@\xfe',400005152,FS-6755543,FED,FS-FIRESTAT,FS,USCAENF,0503,40.0,,KQ6X,WHITE,,,,,,2016,9/24/2016,268,1500.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.77527778,-120.45694444,USFS,CA,017,6017.0,El Dorado County
1884132,b'\x00\x01\xad\x10\x00\x00`p]\xc9\xff\x17^\xc0\x00h\xfb\xc7jjC@`p]\xc9\xff\x17^\xc0\x00h\xfb\xc7jjC@|\x01\x00\x00\x00`p]\xc9\xff\x17^\xc0\x00h\xfb\xc7jjC@\xfe',400005153,FS-6755562,FED,FS-FIRESTAT,FS,USCAENF,0503,26.0,,KK3A,ICE,,,,,,2016,8/6/2016,219,1100.0,Human,Recreation and ceremony,,,,,0.1,A,38.83138889,-120.375,USFS,CA,017,6017.0,El Dorado County
1884133,b'\x00\x01\xad\x10\x00\x00\xd0\xbd\xf51$\x1c^\xc0\x00\xbe\xe8S\x90qC@\xd0\xbd\xf51$\x1c^\xc0\x00\xbe\xe8S\x90qC@|\x01\x00\x00\x00\xd0\xbd\xf51$\x1c^\xc0\x00\xbe\xe8S\x90qC@\xfe',400005154,FS-6755538,FED,FS-FIRESTAT,FS,USCAENF,0503,19.0,,KF8G,COVE,,,,,,2016,7/16/2016,198,1800.0,Human,Missing data/not specified/undetermined,,,,,0.3,B,38.88722222,-120.43972222,USFS,CA,017,6017.0,El Dorado County
1884134,b'\x00\x01\xad\x10\x00\x00\xd8\x85#\x9e\xe5\x16^\xc0@\ts\xf5BmC@\xd8\x85#\x9e\xe5\x16^\xc0@\ts\xf5BmC@|\x01\x00\x00\x00\xd8\x85#\x9e\xe5\x16^\xc0@\ts\xf5BmC@\xfe',400005155,FS-6756541,FED,FS-FIRESTAT,FS,USCAENF,0503,21.0,,KGB0,JONES,,,,,,2016,7/18/2016,200,900.0,Human,Recreation and ceremony,,,,,0.1,A,38.85361111,-120.35777778,USFS,CA,017,6017.0,El Dorado County
1884135,b'\x00\x01\xad\x10\x00\x00\xb0\x1e\xb7\x92/\x16^\xc0\x18\xf6\xc3[\xa9{C@\xb0\x1e\xb7\x92/\x16^\xc0\x18\xf6\xc3[\xa9{C@|\x01\x00\x00\x00\xb0\x1e\xb7\x92/\x16^\xc0\x18\xf6\xc3[\xa9{C@\xfe',400005156,FS-6756537,FED,FS-FIRESTAT,FS,USCAENF,0503,39.0,,KQZ7,SPRINGS,,,,,,2016,9/18/2016,262,1200.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.96611111,-120.34666667,USFS,CA,017,6017.0,El Dorado County
1884136,b'\x00\x01\xad\x10\x00\x000k6Jo\x06^\xc0\x90\xd2k\xd4\xffWC@0k6Jo\x06^\xc0\x90\xd2k\xd4\xffWC@|\x01\x00\x00\x000k6Jo\x06^\xc0\x90\xd2k\xd4\xffWC@\xfe',400005157,FS-6735784,FED,FS-FIRESTAT,FS,USCAENF,0503,10.0,04,EK1U,MARTIN 2,,,,,,2016,6/12/2016,164,1800.0,Natural,Natural,,,,,0.1,A,38.6875,-120.10055556,USFS,CA,005,6005.0,Amador County
1884137,b'\x00\x01\xad\x10\x00\x00\xc4\xd7>\xe7\xa5\x02^\xc0\x10\xc92_FZC@\xc4\xd7>\xe7\xa5\x02^\xc0\x10\xc92_FZC@|\x01\x00\x00\x00\xc4\xd7>\xe7\xa5\x02^\xc0\x10\xc92_FZC@\xfe',400005158,FS-6763505,FED,FS-FIRESTAT,FS,USCAENF,0503,42.0,,KQ7Y,CAPLES,,,,,,2016,9/25/2016,269,1600.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.70527778,-120.04138889,USFS,CA,005,6005.0,Amador County
1884138,b'\x00\x01\xad\x10\x00\x00T\x1cg\xd09\r^\xc0 \x1d\xc0\xbd\x93VC@T\x1cg\xd09\r^\xc0 \x1d\xc0\xbd\x93VC@|\x01\x00\x00\x00T\x1cg\xd09\r^\xc0 \x1d\xc0\xbd\x93VC@\xfe',400005159,FS-6735760,FED,FS-FIRESTAT,FS,USCAENF,0503,17.0,,KE30,SILVER,,,,,,2016,7/9/2016,191,1300.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.67638889,-120.20666667,USFS,CA,017,6017.0,El Dorado County
1884139,b'\x00\x01\xad\x10\x00\x00\x84\xd1\xcc\xc3\xa4\x0f^\xc0 \xe3!^g]C@\x84\xd1\xcc\xc3\xa4\x0f^\xc0 \xe3!^g]C@|\x01\x00\x00\x00\x84\xd1\xcc\xc3\xa4\x0f^\xc0 \xe3!^g]C@\xfe',400005160,FS-6750159,FED,FS-FIRESTAT,FS,USCAENF,0503,23.0,,KH3G,SILVER 2,,,,,,2016,7/25/2016,207,1800.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.72972222,-120.24444444,USFS,CA,017,6017.0,El Dorado County
1884140,b'\x00\x01\xad\x10\x00\x00$\xa7\x9cM\x0c\t^\xc0\xe0\t<\xebkQC@$\xa7\x9cM\x0c\t^\xc0\xe0\t<\xebkQC@|\x01\x00\x00\x00$\xa7\x9cM\x0c\t^\xc0\xe0\t<\xebkQC@\xfe',400005161,FS-6763500,FED,FS-FIRESTAT,FS,USCAENF,0503,44.0,,KQ85,PEDDLER,,,,,,2016,9/25/2016,269,1500.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,38.63611111,-120.14138889,USFS,CA,005,6005.0,Amador County
1886058,b'\x00\x01\xad\x10\x00\x00\xbc3\xc1\rD\x14^\xc0@\xbfz?\xe2YC@\xbc3\xc1\rD\x14^\xc0@\xbfz?\xe2YC@|\x01\x00\x00\x00\xbc3\xc1\rD\x14^\xc0@\xbfz?\xe2YC@\xfe',400007125,FS-6820994,FED,FS-FIRESTAT,FS,USCAENF,0503,12.0,2,K5EE,MILL,,,,,,2017,7/12/2017,193,1800.0,Human,Missing data/not specified/undetermined,,7/12/2017,193.0,2000.0,0.1,A,38.70222222,-120.31666667,USFS,CA,017,6017.0,El Dorado County
1886059,b'\x00\x01\xad\x10\x00\x00\xbc2\xa9\x80?\x14^\xc08\xc1\xaaY\xebYC@\xbc2\xa9\x80?\x14^\xc08\xc1\xaaY\xebYC@|\x01\x00\x00\x00\xbc2\xa9\x80?\x14^\xc08\xc1\xaaY\xebYC@\xfe',400007126,FS-6820987,FED,FS-FIRESTAT,FS,USCAENF,0503,10.0,1,K44P,MORMON,,,,,,2017,7/10/2017,191,1300.0,Human,Missing data/not specified/undetermined,,7/10/2017,191.0,1740.0,0.11,A,38.7025,-120.31638889,USFS,CA,017,6017.0,El Dorado County
1886060,b'\x00\x01\xad\x10\x00\x00\x94\xb25\xf0\x9d\r^\xc0@\x85\xdc\xdf\xb5`C@\x94\xb25\xf0\x9d\r^\xc0@\x85\xdc\xdf\xb5`C@|\x01\x00\x00\x00\x94\xb25\xf0\x9d\r^\xc0@\x85\xdc\xdf\xb5`C@\xfe',400007127,FS-6821120,FED,FS-FIRESTAT,FS,USCAENF,0503,33.0,8,EK1U,CHINA,,,,,,2017,8/22/2017,234,1030.0,Natural,Natural,,8/22/2017,234.0,1700.0,1.0,B,38.75555556,-120.21277778,USFS,CA,017,6017.0,El Dorado County
1886061,b'\x00\x01\xad\x10\x00\x00\x8c\xac\x04\xa4@\x07^\xc0\xb86(\xc2\x0fbC@\x8c\xac\x04\xa4@\x07^\xc0\xb86(\xc2\x0fbC@|\x01\x00\x00\x00\x8c\xac\x04\xa4@\x07^\xc0\xb86(\xc2\x0fbC@\xfe',400007128,FS-6821103,FED,FS-FIRESTAT,FS,USCAENF,0503,27.0,5,EK1U,STRAWBERRY,,,,,,2017,8/20/2017,232,1500.0,Natural,Natural,,8/20/2017,232.0,1835.0,0.1,A,38.76611111,-120.11333333,USFS,CA,017,6017.0,El Dorado County
